12/31/2020,12/31/2020.1,01/11/2021,"Tres Hermanos Y Amigo 3, LLC",Folsom,Sacramento County,62 Closure Temporary
12/31/2020,12/31/2020,01/11/2021,"Wok in the Park, LLC",Sacramento,Sacramento County,69 Closure Temporary
12/02/2020,12/04/2020,01/11/2021,Howmet Aerospace,Rancho Cucamonga,San Bernardino County,27 Layoff Type Unknown
01/05/2021,01/05/2021,01/11/2021,Evolution Hospitality-Hrd Rock Hotel San Diego,San Diego,San Diego County,27 Layoff Temporary
12/29/2020,01/04/2021,01/11/2021,Evolve Growth Initiative,Gilroy,Santa Clara County,22 Layoff Temporary
01/06/2021,11/28/2020,01/11/2021,"Real Farming, LLC",Oxnard,Ventura County,174 Layoff Temporary
01/08/2021,01/08/2021,01/12/2021,Hyatt Corporation - Andaz West Hollywood,West Hollywood,Los Angeles County,4 Layoff Temporary
01/08/2021,01/08/2021,01/12/2021,"Hyatt Corporation - Hyatt Centric, The Pike Beach",Long Beach,Los Angeles County,1 Layoff Temporary
01/07/2021,12/12/2020,01/12/2021,"Marriott Hotel Services, Inc. dba JW Marriott Desert",Palm Desert,Riverside County,169 Layoff Temporary
,,,Springs Resort & Spa,,,
12/30/2020,01/08/2021,01/12/2021,Hyatt Corporation- Hyatt,San Diego,San Diego County,4 Layoff Temporary
01/11/2021,03/12/2021,01/12/2021,Northrop Grumman Corporation,San Diego,San Diego County,100 Layoff Permanent
01/06/2021,03/06/2021,01/12/2021,HII Fleet Sustainment,San Diego,San Diego County,54 Layoff Permanent
12/15/2020,09/01/2020,01/12/2021,"LEGOLAND California, LLC. dba LEGOLAND California",Carlsbad,San Diego County,189 Layoff Permanent
,,,Resort,,,
12/16/2020,12/07/2020,01/12/2021,Morning Grace Holdings Inc,San Diego,San Diego County,49 Layoff Temporary
12/16/2020,12/07/2020,01/12/2021,Sekscobra Inc.,San Diego,San Diego County,6 Layoff Temporary
12/16/2020,12/07/2020,01/12/2021,Sekscobra Inc.,San Diego,San Diego County,13 Layoff Temporary
12/16/2020,12/07/2020,01/12/2021,Soda and Swine Inc.,San Diego,San Diego County,6 Layoff Temporary
12/16/2020,12/07/2020,01/12/2021,House Made LLC,San Diego,San Diego County,8 Layoff Temporary
