08/10/2023,11/08/2023,09/30/2023,"Centerra Group, LLC",San Diego County,3 Layoff Permanent,303 H St  Chula Vista CA 91910
08/10/2023,11/08/2023,09/30/2023,"Centerra Group, LLC",San Francisco County,61 Layoff Permanent,450 Golden Gate Ave  San Francisco CA 94102
08/10/2023,11/08/2023,09/30/2023,"Centerra Group, LLC",San Francisco County,1 Layoff Permanent,95 7th St  San Francisco CA 94103
08/10/2023,11/08/2023,09/30/2023,"Centerra Group, LLC",Santa Clara County,17 Layoff Permanent,280 S 1st St  San Jose CA 95113
09/26/2023,11/09/2023,12/30/2023,Target Corporation,Contra Costa County,106 Closure Permanent,4301 Century Blvd. T0332 Store Pittsburg CA 94565
10/06/2023,11/09/2023,10/06/2023,"Shift Technologies, Inc.",Los Angeles County,38 Closure Permanent,85 Auto Center Drive  Pomona CA 91766
10/06/2023,11/09/2023,10/06/2023,"Shift Technologies, Inc.",Alameda County,40 Closure Permanent,"2000 Maritime Street, #100  Oakland CA 94607"
09/26/2023,11/09/2023,12/30/2023,Target Corporation,Alameda County,69 Closure Permanent,2650 Broadway T3330 Store Oakland CA 94612
10/06/2023,11/09/2023,12/05/2023,"Matheson Flight Extenders, Inc.",Sacramento County,124 Closure Permanent,7531 Metro Air Parkway  Sacramento CA 95837
09/26/2023,11/09/2023,12/30/2023,Target Corporation,San Francisco County,63 Closure Permanent,1690 Folsom St. T3297 Store San Francisco CA 94103
08/10/2023,11/13/2023,09/30/2023,"Centerra Group, LLC",Los Angeles County,10 Layoff Permanent,125 S Grand Ave  Pasadena CA 91105
08/10/2023,11/13/2023,09/30/2023,"Centerra Group, LLC",Kern County,7 Layoff Permanent,510 19th St  Bakersfield CA 93301
08/10/2023,11/13/2023,09/30/2023,"Centerra Group, LLC",Los Angeles County,5 Layoff Permanent,15141 Whittier Blvd  Whittier CA 90603
08/10/2023,11/13/2023,09/30/2023,"Centerra Group, LLC",Los Angeles County,3 Layoff Permanent,1901 W Pacific Ave  West Covina CA 91790
08/10/2023,11/13/2023,09/30/2023,"Centerra Group, LLC",Shasta County,3 Layoff Permanent,2986 Bechelli Ln  Redding CA 96002
08/10/2023,11/13/2023,09/30/2023,"Centerra Group, LLC",Riverside County,19 Layoff Permanent,3420 12th St  Riverside CA 92501
08/10/2023,11/13/2023,09/30/2023,"Centerra Group, LLC",Orange County,18 Layoff Permanent,411 W 4th St  Santa Ana CA 92701
08/10/2023,11/13/2023,09/30/2023,"Centerra Group, LLC",Santa Barbara County,4 Layoff Permanent,1415 State St  Santa Barbara CA 93101
08/10/2023,11/13/2023,09/30/2023,"Centerra Group, LLC",Stanislaus County,3 Layoff Permanent,1200 I St  Modesto CA 95354
09/13/2023,11/14/2023,11/17/2023,Southern Counties Express,Los Angeles County,43 Layoff Permanent,2851 East Las Hermanas Street  Compton CA 90221
10/12/2023,11/14/2023,12/11/2023,Palmdale Regional Medical Center,Los Angeles County,87 Closure Permanent,38600 Medical Center Drive Labor and Delivery including NICU
,,,,,,Palmdale CA 93551
10/13/2023,11/14/2023,12/01/2023,Agilent Technologies,Santa Clara County,29 Layoff Permanent,5301 Stevens Creek Blvd  Santa Clara CA 95051
10/13/2023,11/14/2023,12/15/2023,Agilent Technologies,Santa Clara County,24 Layoff Permanent,5301 Stevens Creek Blvd  Santa Clara CA 95051
10/13/2023,11/14/2023,12/01/2023,Agilent Technologies,San Diego County,14 Layoff Permanent,11011 North Torrey Pines Rd.  La Jolla CA 92037
10/13/2023,11/14/2023,12/15/2023,Agilent Technologes,San Diego County,2 Layoff Permanent,6779 Mesa Ridge Rd.  San Diego CA 92121
10/12/2023,11/14/2023,12/15/2023,"Ajinomoto Foods North America, Inc.",San Diego County,538 Layoff Temporary,8411 Siempre Viva Rd.  San Diego CA 92154
10/12/2023,11/14/2023,10/13/2023,LendingClub Bank,San Francisco County,54 Layoff Permanent,"595 Market Street, Suite 200  San Francisco CA 94105"
10/12/2023,11/14/2023,11/01/2023,LendingClub Bank,San Francisco County,3 Layoff Permanent,"595 Market Street, Suite 200  San Francisco CA 94105"
