11/30/2023,01/18/2024,02/01/2024,Global Medical Response,Alameda County,84 Closure Permanent,13992 Catalina St.  San Leandro CA 94577
12/13/2023,01/18/2024,02/16/2024,Lifelong Medical Care dba Lifelong Ashby Health Center,Alameda County,55 Closure Permanent,3075 Adeline Street Suite 280  Berkeley CA 94703
11/29/2023,01/18/2024,02/02/2024,"DePuy Synthes Products, Inc.",Alameda County,25 Layoff Permanent,47709-47733 Fremont Blvd  Fremont CA 94538
12/13/2023,01/18/2024,02/28/2024,Ridgecrest Regional Hospital,Kern County,30 Layoff Permanent,1081 N. China Lake Blvd.  Ridgecrest CA 93555
12/13/2023,01/18/2024,02/10/2024,Wellness Innovation Group Inc. dba Lowell Farms,Monterey County,11 Closure Permanent,139 Zabala Road  Salinas CA 93908
12/12/2023,01/18/2024,02/15/2024,"Carbon, Inc.",San Mateo County,60 Layoff Permanent,1089 Mills Way  Redwood City CA 94063
12/01/2023,01/18/2024,02/02/2024,Quanex Homeshield LLC,San Bernardino County,58 Closure Permanent,13611 Santa Ana Ave  Fontana CA 92337
12/11/2023,01/18/2024,03/22/2024,"AMQ Solutions, LLC",San Bernardino County,37 Closure Permanent,12400 Arrow Route  Rancho Cucamonga CA 91739
12/11/2023,01/18/2024,03/22/2024,Steelcase Inc.,San Bernardino County,40 Closure Permanent,12400 Arrow Route  Rancho Cucamonga CA 91739
12/04/2023,01/18/2024,02/01/2024,"TuSimple, Inc.",San Diego County,95 Layoff Permanent,9191 Towne Centre Drive  San Diego CA 92122
12/13/2023,01/18/2024,02/12/2024,Invitae Corporation,San Francisco County,238 Layoff Permanent,1400 16th Street  San Francisco CA 94103
12/12/2023,01/18/2024,03/30/2023,"Becton, Dickinson and Company",Santa Clara County,111 Layoff Permanent,2350 Qume Drive  San Jose CA 95131
12/12/2023,01/18/2024,03/30/2023,"Becton, Dickinson and Company",Santa Clara County,111 Layoff Permanent,2350 Qume Drive  San Jose CA 95131
12/15/2023,01/19/2024,12/15/2023,Z Global Logistics dba Kelly Toys Holding LLC,Los Angeles County,8 Closure Permanent,4811 S. Alameda St.  Los Angeles CA 90058
12/14/2023,01/19/2024,12/14/2023,Cruise LLC - Headquarters,San Mateo County,330 Layoff Permanent,333 Brannan Street  San Francisco CA 94017
12/14/2023,01/19/2024,12/14/2023,Cruise LLC,San Mateo County,18 Layoff Permanent,175 Sylvester Rd.  South San Francisco CA 94080
12/14/2023,01/19/2024,12/14/2023,Cruise LLC,Santa Clara County,43 Layoff Permanent,840 W California Ave.  Sunnyvale CA 94086
12/15/2023,01/19/2024,12/15/2023,LinkedIn Corporation,Santa Clara County,349 Layoff Permanent,700 E. Middlefield Road  Mountain View CA 94043
12/15/2023,01/19/2024,12/15/2023,LinkedIn Corporation,Santa Clara County,42 Layoff Permanent,1000 W. Maude Avenue  Sunnyvale CA 94085
12/18/2023,01/19/2024,02/16/2024,"Distribution Alternatives, Inc.",San Bernardino County,1 Closure Permanent,1979 Renaissance Parkway  Rialto CA 92376
12/14/2023,01/19/2024,12/14/2023,Cruise LLC,San Francisco County,121 Layoff Permanent,1201 Bryant  San Francisco CA 94103
12/14/2023,01/19/2024,12/14/2023,Cruise LLC - CC,San Francisco County,23 Layoff Permanent,640 Cesar Chavez  San Francisco CA 94124
12/15/2023,01/19/2024,12/15/2023,LinkedIn Corporation,San Francisco County,42 Layoff Permanent,222 Second Street  San Francisco CA 94105
12/15/2023,01/19/2024,12/15/2023,LinkedIn Corporation,Santa Barbara County,5 Layoff Permanent,6410 Via Real  Carpinteria CA 93013
12/01/2023,01/22/2024,01/31/2024,ACRT Pacific,Los Angeles County,3 Layoff Permanent,9901 Geary Ave  Santa Fe Springs CA 90670
12/01/2023,01/22/2024,01/31/2024,ACRT Pacific,Los Angeles County,7 Layoff Permanent,25625 Rye Canyon Rd  Valencia CA 91355
12/01/2023,01/22/2024,01/31/2024,ACRT Pacific,San Bernardino County,20 Layoff Permanent,12353 Hesperia Rd  Victorville CA 92395
12/05/2023,01/22/2024,02/05/2024,"TIDAL, a subsidary of Block, Inc.",San Francisco County,1 Layoff Permanent,"1455 Market Street, Unit 600  San Francisco CA 94103"
