11/08/2023,01/03/2024,01/08/2024,Lendlease Americas Inc.,Santa Clara County,27 Layoff Permanent,215 Bordeaux Drive  Sunnyvale CA 94089
11/20/2023,01/03/2024,12/22/2023,"Boardriders Wholesale, LLC",Orange County,2 Layoff Permanent,5600 Argosy Circle Suite 100  Huntington Beach CA 92649
11/08/2023,01/03/2024,01/08/2024,Lendlease Americas Inc.,San Francisco County,1 Closure Permanent,111 Sutter Street  San Francisco CA 94104
11/06/2023,01/03/2024,11/06/2023,Kinecta Federal Credit Union,Los Angeles County,85 Layoff Permanent,2100 Park Place  El Segundo CA 90245
11/28/2023,01/08/2024,01/29/2024,HMI,Alameda County,16 Closure Permanent,6611-B Preston Avenue  Livermore CA 94551
11/20/2023,01/08/2024,01/19/2024,"Herbalife International of America, Inc",Los Angeles County,12 Layoff Permanent,800 West Olympic Blvd  Los Angeles CA 90015
11/16/2023,01/08/2024,01/16/2024,Quality Fabrication Inc.,Los Angeles County,55 Closure Permanent,9631 Irondale Avenue  Chatsworth CA 91311
11/14/2023,01/08/2024,01/13/2024,Sunrun Inc.,San Diego County,15 Layoff Permanent,1225 Park Center Drive  Vista CA 92081
11/14/2023,01/08/2024,01/13/2024,Sunrun Inc.,San Diego County,10 Layoff Permanent,"1330 30th St, Suite G  San Diego CA 92154"
11/14/2023,01/08/2024,01/13/2024,Sunrun Inc.,San Diego County,37 Layoff Permanent,8090 Arjons Dr  San Diego CA 92126
11/20/2023,01/08/2024,01/19/2024,"Herbalife International of America, Inc",Los Angeles County,34 Layoff Permanent,950 West 190th Street  Torrance CA 90502
11/20/2023,01/08/2024,01/19/2024,"Herbalife International of America, Inc",Los Angeles County,63 Layoff Permanent,990 West 190th Street  Torrance CA 90502
11/27/2023,01/08/2024,01/26/2024,"Dairy Farmers of America, Inc.",Ventura County,68 Closure Permanent,4375 N Ventura Ave.  Ventura CA 93001
11/29/2023,01/10/2024,01/30/2024,Vans HQ,Orange County,42 Layoff Permanent,1588 South Coast Dr.  Costa Mesa CA 92626
11/27/2023,01/10/2024,01/29/2024,"Block, Inc.",San Francisco County,51 Layoff Permanent,760 Market Street  San Francisco CA 94102
11/28/2023,01/11/2024,02/28/2024,Chart Inc.,Alameda County,8 Closure Permanent,46441 Landing Parkway  Fremont CA 94538
12/01/2023,01/11/2024,01/30/2024,"Personalis, Inc.",Alameda County,62 Layoff Permanent,6660 Dumbarton Circle  Fremont CA 94555
11/30/2023,01/11/2024,02/02/2024,"Lonza Biologics, Inc.",Alameda County,218 Closure Permanent,1978 W. Winton Avenue  Hayward CA 94545
11/22/2023,01/11/2024,01/29/2024,Knauf Insulation Inc.,Shasta County,97 Layoff Temporary,3100 Ashby Road  Shasta Lake CA 96019
12/06/2023,01/11/2024,12/05/2023,"Boardriders Wholesale, LLC",Orange County,9 Layoff Permanent,5600 Argosy Circle Suite 100  Huntington Beach CA 92649
12/06/2023,01/11/2024,02/04/2024,"Boardriders Wholesale, LLC",Riverside County,139 Layoff Permanent,1310 Cantu-Galleano Ranch Rd  Mira Loma CA 91752
11/30/2023,01/11/2024,01/31/2024,Crystal Geyser Water Company,Napa County,28 Layoff Permanent,501 Washington St  Calistoga CA 94515
12/01/2023,01/12/2024,01/31/2024,"Matheson Trucking, Inc.",Sacramento County,40 Closure Permanent,9785 Goethe Road  Sacramento CA 95827
12/01/2023,01/12/2024,01/31/2024,"Matheson Flight Extenders, Inc.",Sacramento County,57 Closure Permanent,5853 Citation Way  Sacramento CA 95837
12/11/2023,01/12/2024,01/05/2024,"C&E GP Specialists, Inc.",San Diego County,16 Closure Permanent,15970 Bernardo Center Drive  San Diego CA 92127
11/03/2023,01/12/2024,01/08/2024,Ruan Transport Corporation,Stanislaus County,47 Closure Permanent,830 W. Glenwood St.  Turlock CA 95380
11/03/2023,01/12/2024,01/08/2024,Ruan Transport Corporation,Tulare County,92 Closure Permanent,754 S Blackstone St.  Tulare CA 93274
11/13/2023,01/16/2024,03/29/2024,Dynaflex Prodcuts,Los Angeles County,14 Closure Permanent,2253 Saybrook  Commerce CA 90040
