09/25/2020,11/13/2020,10/20/2020,Mariott Resorts Hospitality Corporation,San Diego,San Diego County,67 Layoff Permanent
10/02/2020,12/01/2020,10/20/2020,"Compass Group USA, Inc. DBA Chartwells at San Jose",San Jose,Santa Clara County,28 Layoff Permanent
,,,State University,,,
09/28/2020,11/30/2020,10/20/2020,Levy Premium Foodservice Limited Paitnership,Oakland,Alameda County,220 Closure Permanent
09/28/2020,03/29/2020,10/20/2020,"SSA Group, LLC",Monterey,Monterey County,197 Layoff Temporary
08/11/2020,10/15/2020,10/20/2020,HMSHost,South San Francisco,San Mateo County,164 Layoff Temporary
08/11/2020,10/15/2020,10/20/2020,HMSHost-San Jose International Airport,San Jose,Santa Clara County,196 Layoff Temporary
09/01/2020,05/03/2020,10/20/2020,"Taste, Inc.",Sacramento,Sacramento County,8 Layoff Temporary
09/30/2020,11/30/2020,10/20/2020,"Intercontinental Hotels Group Resources, LLC",San Diego,San Diego County,24 Layoff Permanent
08/14/2020,05/18/2020,10/21/2020,"BPR Properties Management, LLC dba BPR HOTELS",Berkeley,Alameda County,98 Layoff Permanent
10/14/2020,08/25/2020,10/21/2020,Hilton Checkers Los Angeles,Los Angeles,Los Angeles County,47 Layoff Permanent
10/15/2020,12/01/2020,10/21/2020,"Red Bull North America, Inc. and Red Bull Media House",Santa Monica,Los Angeles County,89 Layoff Permanent
,,,"North America, Inc.",,,
08/12/2020,08/07/2020,10/21/2020,"Glossier, Inc.",Los Angeles,Los Angeles County,46 Closure Permanent
08/17/2020,08/31/2020,10/21/2020,Centric Brands Inc.,Los Angeles,Los Angeles County,43 Layoff Permanent
07/17/2020,07/17/2020,10/21/2020,"Centric Brands, Inc. dba Joe's Jeans Los Angeles",Los Angeles,Los Angeles County,1 Layoff Permanent
,,,Showroom,,,
10/19/2020,12/18/2020,10/21/2020,"Purple Communications, Inc.",Rocklin,Placer County,42 Closure Permanent
08/06/2020,11/09/2020,10/21/2020,"Communication Test Design, Inc.",Lincoln,Placer County,70 Closure Permanent
10/13/2020,12/15/2020,10/21/2020,"Channel Control Merchants, LLC",Fontana,San Bernardino County,55 Closure Permanent
08/10/2020,08/01/2020,10/21/2020,LEGOLAND California LLC dba LEGOLAND California,Carlsbad,San Diego County,113 Layoff Permanent
,,,Resort,,,
