02/27/2024,02/28/2024,03/16/2024,Sony Interactive Entertainment LLC,San Mateo County,118 Layoff Permanent,2207 Bridgepointe Pkwy  San Mateo CA 94404
02/26/2024,02/28/2024,04/26/2024,Kaiser Foundation Hospitals,Alameda County,1 Layoff Permanent,One Kaiser Plaza  Oakland CA 94612
02/26/2024,02/28/2024,04/26/2024,Kaiser Foundation Hospitals,Alameda County,49 Layoff Permanent,5810 Owens Drive  Pleasanton CA 94588
02/26/2024,02/28/2024,04/26/2024,Kaiser Foundation Hospitals,Kern County,1 Layoff Permanent,2531 Chester Avenue  Bakersfield CA 93301
02/26/2024,02/28/2024,04/26/2024,Kaiser Foundation Hospitals,Los Angeles County,8 Layoff Permanent,99 S. Oakland Avenue  Pasadena CA 91101
02/26/2024,02/28/2024,04/26/2024,Kaiser Foundation Hospitals,Los Angeles County,10 Layoff Permanent,74 N. Pasadena Avenue  Pasadena CA 91103
02/26/2024,02/28/2024,04/26/2024,Kaiser Foundation Hospitals,Los Angeles County,1 Layoff Permanent,393 E. Walnut Street  Pasadena CA 91188
02/26/2024,02/28/2024,04/26/2024,Kaiser Foundation Hospitals,San Joaquin County,2 Layoff Permanent,1305 Tommydon Street  Stockton CA 95210
02/28/2024,02/29/2024,04/29/2024,"BuzzFeed Media Enterprises, Inc.",Los Angeles County,59 Layoff Permanent,1135 N Mansfield Ave  Los Angeles CA 90038
02/26/2024,02/29/2024,04/26/2024,Balfour Beatty US Civils,San Mateo County,222 Layoff Permanent,2121 S El Camino Real Ste 1000  San Mateo CA 94403
02/27/2024,02/29/2024,09/03/2024,"Moondoggies, Inc dba The Dog",San Diego County,5 Closure Permanent,4479 Everts Street  San Diego CA 92109
02/28/2024,03/01/2024,04/19/2024,Paramount Global,Los Angeles County,1 Layoff Permanent,1575 N. Gower Street  Los Angeles CA 90028
02/29/2024,03/01/2024,05/17/2024,Delta Dental Plan of California,Sacramento County,137 Layoff Permanent,11185 International Drive  Rancho Cordova CA 95670
02/28/2024,03/01/2024,04/28/2024,Gruma Corp dba Mission Foods,San Bernardino County,93 Layoff Permanent,11559 Jersey Blvd  Rancho Cucamonga CA 91730
02/28/2024,03/01/2024,04/27/2024,Levi Strauss & Co.,San Francisco County,146 Layoff Permanent,1155 Battery Street  San Francisco CA 94111
03/01/2024,03/04/2024,04/30/2024,Walters & Wolf Precast,Alameda County,86 Closure Permanent,41777 Boyce Road  Fremont CA 94538
02/28/2024,03/04/2024,05/31/2024,Walmart,Los Angeles County,233 Closure Permanent,"2753 E. Eastland Center Drive, Ste 5555  West Covina CA 91791"
03/01/2024,03/04/2024,04/30/2024,AHMC San Gabriel Valley Medical Center LP dba San Gabriel,Los Angeles County,3 Layoff Permanent,438 West Las Tunas Drive  San Gabriel CA 91776
,,,Valley Medical Center,,,
02/29/2024,03/04/2024,04/30/2024,Orion Strategic Solutions LLC,San Diego County,10 Layoff Permanent,5702 Bauer Road  San Diego CA 92145
03/01/2024,03/04/2024,05/01/2024,St. Vincent de Paul High School,Sonoma County,68 Closure Permanent,849 Keokuk Street  Petaluma CA 94952
03/01/2024,03/05/2024,05/08/2024,"UMG Recordings, Inc. (Universal Music Group)",Los Angeles County,4 Layoff Permanent,2105 Colorado Ave  Santa Monica CA 90404
03/01/2024,03/05/2024,05/08/2024,"UMG Recordings, Inc. (Universal Music Group)",Los Angeles County,2 Layoff Permanent,2120 Colorado Ave  Santa Monica CA 90404
03/01/2024,03/05/2024,05/08/2024,"UMG Recordings, Inc. (Universal Music Group)",Los Angeles County,56 Layoff Permanent,2220 Colorado Ave  Santa Monica CA 90404
03/01/2024,03/05/2024,05/08/2024,"UMG Recordings, Inc. (Universal Music Group)",Los Angeles County,7 Layoff Permanent,2110 Broadway Ave  Santa Monica CA 90404
03/01/2024,03/05/2024,05/08/2024,"UMG Recordings, Inc. (Universal Music Group)",Los Angeles County,14 Layoff Permanent,1601 Cloverfield Blvd  Santa Monica CA 90404
03/04/2024,03/05/2024,05/03/2024,"FM Restaurants HQ, LLC",Orange County,40 Closure Permanent,15042 Goldenwest Street  Westminster CA 92683
03/04/2024,03/05/2024,04/30/2024,"Safran Cabin, Inc.",Orange County,281 Closure Permanent,11240 Warland Drive  Cypress CA 90630
03/04/2024,03/05/2024,05/03/2024,"FM Restaurants HQ, LLC",Solano County,48 Closure Permanent,157 Plaza Drive  Vallejo CA 94591
