11/15/2023,12/27/2023,01/19/2024,Western Digital,Santa Clara County,60 Layoff Permanent,951 SanDisk Drive  Milpitas CA 95035
11/08/2023,12/27/2023,01/19/2024,Boeing Company,Orange County,2 Layoff Permanent,14441 Astronautics Lane  Huntington Beach CA 92647
11/08/2023,12/27/2023,01/19/2024,Boeing Company,Orange County,1 Layoff Permanent,12200 Monarch St.  Garden Grove CA 92841
11/08/2023,12/27/2023,01/19/2024,The Boeing Company,Orange County,22 Layoff Permanent,2201 Seal Beach Blvd.  Seal Beach CA 90740
11/08/2023,12/27/2023,01/19/2024,The Boeing Company,Los Angeles County,1 Layoff Permanent,900 North Pacific Coast Hwy.  El Segundo CA 90245
11/15/2023,12/29/2023,12/11/2023,Pennymac,Los Angeles County,18 Layoff Permanent,251 S. Lake Avenue  Pasadena CA 91101
11/15/2023,12/29/2023,01/16/2024,Pennymac,Placer County,2 Layoff Permanent,3013 Douglas Blvd.  Roseville CA 95661
11/27/2023,12/29/2023,01/31/2024,Blue Shield of California,Alameda County,49 Layoff Permanent,601 12th Street  Oakland CA 94607
11/27/2023,12/29/2023,01/31/2024,Blue Shield of California,El Dorado County,31 Layoff Permanent,"4205 Town Center Blvd., Building B  El Dorado Hills CA 95762"
11/27/2023,12/29/2023,01/31/2024,Blue Shield of California,El Dorado County,16 Layoff Permanent,"4203 Town Center Blvd., Building C  El Dorado Hills CA 95762"
11/27/2023,12/29/2023,01/31/2024,Blue Shield of California,Los Angeles County,19 Layoff Permanent,3840 Kilroy Airport Way  Long Beach CA 90806
11/27/2023,12/29/2023,01/31/2024,Blue Shield of California,Los Angeles County,13 Layoff Permanent,6300 Canoga Avenue  Los Angeles CA 91367
11/27/2023,12/29/2023,01/31/2024,Blue Shield of California,Sacramento County,16 Layoff Permanent,"3300 Zinfandel Drive, Building A  Rancho Cordova CA 95670"
11/27/2023,12/29/2023,01/31/2024,Blue Shield of California,Sacramento County,4 Layoff Permanent,"10834 International Drive, Building A  Rancho Cordova CA 95670"
11/27/2023,12/29/2023,01/31/2024,Blue Shield of California,San Diego County,3 Layoff Permanent,"3131 Camino Del Rio North, Ste. #1300  San Diego CA 92108"
11/27/2023,12/29/2023,01/31/2024,Blue Shield of California,San Joaquin County,13 Layoff Permanent,3201 Reynolds Ranch Parkway  Lodi CA 95240
11/27/2023,12/29/2023,01/31/2024,Blue Shield of California,Shasta County,1 Layoff Permanent,4700 Bechelli Lane  Redding CA 96002
11/15/2023,12/29/2023,01/16/2024,Pennymac,Los Angeles County,51 Layoff Permanent,29903 Agoura Road  Agoura Hills CA 91301
11/15/2023,12/29/2023,01/16/2024,Pennymac,Ventura County,4 Layoff Permanent,3143 Townsgate Road  Westlake Village CA 91361
11/15/2023,12/29/2023,12/02/2023,Pennymac,Ventura County,10 Layoff Permanent,6101 Condor Drive  Moorpark CA 93021
11/22/2023,01/03/2024,11/22/2023,Bandier West Hollywood LLC,Los Angeles County,7 Layoff Permanent,8101 Melrose Ave  Los Angeles CA 90046
11/20/2023,01/03/2024,01/22/2024,Lance Camper Mfg. Corp,Los Angeles County,123 Layoff Permanent,43120 Venture Street  Lancaster CA 93535
11/21/2023,01/03/2024,11/21/2023,GE United Technologies LLC,Los Angeles County,188 Closure Permanent,3019 Vail Avenue  Los Angeles CA 90040
01/03/2024,01/03/2024,08/21/2023,EchoPark Automotive Long Beach,Los Angeles County,32 Closure Permanent,2998 Cherry Ave  Signal Hill CA 90755
11/21/2023,01/03/2024,11/21/2023,GE United Technologies II Inc.,San Mateo County,60 Closure Permanent,170 West Hill Place  Brisbane CA 94005
11/27/2023,01/03/2024,01/26/2024,Broadcom Inc.,Santa Clara County,"1,267 Layoff Permanent",3401 Hillview Ave  Palo Alto CA 94304
11/08/2023,01/03/2024,01/08/2024,Lendlease Americas Inc.,Santa Clara County,13 Layoff Permanent,1212 Bordeaux Drive  Sunnyvale CA 94089
11/08/2023,01/03/2024,01/08/2024,Lendlease Americas Inc.,Santa Clara County,16 Layoff Permanent,1375 Geneva Dr  Sunnyvale CA 94089
