10/01/2020,10/05/2020,11/10/2020,Howmet Aerospace,Rancho Cucamonga,San Bernardino County,66 Layoff Temporary
10/26/2020,07/07/2020,11/10/2020,"Newport Diversified, Inc.",El Cajon,San Diego County,91 Layoff Temporary
10/26/2020,11/24/2020,11/10/2020,Residence Inn San Diego Mission Valley,San Diego,San Diego County,29 Closure Permanent
07/15/2020,07/14/2020,11/10/2020,"Evans Hotels, LLC dba Catamaran Resort Hotel and Spa",San Diego,San Diego County,38 Layoff Temporary
07/15/2020,07/14/2020,11/10/2020,"Evans Hotels, LLC dba The Lodge at Torrey Pines",La Jolla,San Diego County,42 Layoff Temporary
09/24/2020,09/18/2020,11/10/2020,"Universal City Studios, LLC dba Universal Studios",Universal City,Los Angeles County,4 Closure Temporary
,,,Hollywood,,,
07/20/2020,07/24/2020,11/10/2020,Lehigh Southwest Cement Company dba Lehigh Hanson,Cupertino,Santa Clara County,43 Layoff Temporary
,,,Services LLC,,,
07/16/2020,07/16/2020,11/10/2020,Oakland YMCA,Oakland,Alameda County,161 Layoff Permanent
07/16/2020,07/16/2020,11/10/2020,Hilltop Family YMCA,Richmond,Contra Costa County,67 Layoff Permanent
07/16/2020,07/16/2020,11/10/2020,Irvin Deutsher Family YMCA,Pleasant Hill,Contra Costa County,137 Layoff Permanent
09/17/2020,09/21/2020,11/10/2020,"Production Resource Group, L.L.C.",San Fernando,Los Angeles County,40 Layoff Temporary
09/17/2020,09/21/2020,11/10/2020,"Production Resource Group, L.L.C.",San Fernando,Los Angeles County,81 Layoff Permanent
09/17/2020,09/21/2020,11/10/2020,"Production Resource Group, L.L.C..",Glendale,Los Angeles County,114 Layoff Permanent
10/29/2020,12/31/2020,11/10/2020,Golden Gate National Parks Conservancy,San Francisco,San Francisco County,106 Layoff Permanent
09/23/2020,11/23/2020,11/10/2020,Jabil Inc.,San Jose,Santa Clara County,515 Closure Temporary
10/29/2020,12/31/2020,11/12/2020,John F. Kennedy University,Pleasant Hill,Contra Costa County,222 Layoff Permanent
10/30/2020,12/31/2020,11/12/2020,Dynamic Aviation,Concord,Contra Costa County,4 Closure Permanent
10/23/2020,10/23/2020,11/12/2020,Designed Metal Connections dba Permaswage,Gardena,Los Angeles County,220 Layoff Temporary
