07/01/2022,07/14/2022,08/26/2022,First Student,Los Angeles County,105 Layoff Permanent,5950 S. St. Andrews Pl.  Los Angeles CA 90047
07/01/2022,07/14/2022,08/26/2022,First Student,Los Angeles County,71 Layoff Permanent,11233 San Fernando Road  San Fernando CA 91340
07/06/2022,07/14/2022,09/05/2022,Maxar Space LLC,Santa Clara County,125 Layoff Permanent,3825 Fabian Way  Palo Alto CA 94303
07/11/2022,07/14/2022,09/09/2022,Scotts Temecula Operations LLC,Riverside County,55 Layoff Permanent,42375 Remington Avenue  Temecula CA 92590
07/01/2022,07/14/2022,08/26/2022,First Student,Los Angeles County,176 Layoff Permanent,14800 South Avalon Blvd.  Gardena CA 90248
07/07/2022,07/15/2022,09/05/2022,Texana Bank,Orange County,58 Layoff Permanent,"38 Technology Drive, Suite 100  Irvine CA 92618"
07/07/2022,07/15/2022,09/06/2022,"Voxpro Group, LLC",Sacramento County,180 Layoff Permanent,255 Parkshore Drive  Folsom CA 95630
07/07/2022,07/18/2022,09/09/2022,"Anheuser-Busch, LLC",Alameda County,142 Closure Permanent,8380 Pardee Drive  Oakland CA 94621
07/11/2022,07/18/2022,08/31/2022,Performance Team,San Bernardino County,153 Closure Permanent,14613 Bar Harbor Road  Fontana CA 92336
07/12/2022,07/19/2022,09/16/2022,"ADP, Inc.",Alameda County,12 Layoff Permanent,4125 Hopyard Road  Pleasanton CA 94588
07/07/2022,07/19/2022,07/07/2022,"Adverum Biotechnologies, Inc.",San Mateo County,27 Layoff Permanent,900 Saginaw Drive  Redwood City CA 94063
07/07/2022,07/19/2022,07/07/2022,"Adverum Biotechnologies, Inc.",San Mateo County,51 Layoff Permanent,100 Cardinal Way  Redwood City CA 94063
07/13/2022,07/19/2022,09/02/2022,Life Cycle Engineering,San Diego County,69 Layoff Permanent,2535 Camino Del Rio South Suite 250  San Diego CA 92108
07/12/2022,07/20/2022,09/10/2022,"Freshly, Inc.",Los Angeles County,104 Closure Permanent,4000 Noakes Street  Los Angeles CA 90023
05/11/2022,07/20/2022,07/11/2022,The Permanente Federation dba Permanente,San Diego County,19 Layoff Permanent,5855 Copley Drive Suite 250  San Diego CA 92111
,,,Advantage LLC,,,
06/01/2022,07/20/2022,06/01/2022,B&H Flowers,Santa Barbara County,80 Closure Permanent,3615 Foothill Rd.  Carpinteria CA 93013
07/11/2022,07/21/2022,08/22/2022,North Bay Health,Solano County,99 Layoff Permanent,1000 Nut Tree Road  Vacaville CA 95687
07/11/2022,07/21/2022,08/22/2022,North Bay Health,Solano County,60 Layoff Permanent,1200 B Gale Wilson Blvd.  Fairfield CA 94533
07/11/2022,07/21/2022,08/22/2022,North Bay Health,Solano County,4 Layoff Permanent,2458 Hilborn Rd.  Fairfield CA 94534
07/11/2022,07/21/2022,08/22/2022,North Bay Health,Solano County,26 Layoff Permanent,4500 Business Center Dr.  Fairfield CA 94534
05/19/2022,07/21/2022,07/18/2022,Pennymac,Ventura County,30 Layoff Permanent,112 Lakeview Canyon Road  Thousand Oaks CA 91362
05/19/2022,07/21/2022,07/18/2022,Pennymac,Ventura County,2 Layoff Permanent,3043 Townsgate Road  Thousand Oaks CA 91361
07/13/2022,07/22/2022,07/13/2022,CytomX Therapeutics Inc.,San Mateo County,66 Layoff Not known at,151 Oyster Point Blvd. #400  South San Francisco CA 94080
,,,,,this time,
07/20/2022,07/22/2022,10/03/2022,Data Aire Inc.,Orange County,85 Closure Permanent,230 W. Blueridge Avenue  Orange CA 92865
07/14/2022,07/22/2022,09/12/2022,Urbn Leaf dba Uprooted Inc.,San Diego County,58 Layoff Permanent,658 East San Ysidro Blvd.  San Ysidro CA 92173
07/13/2022,07/22/2022,09/12/2022,"Tonal Systems, Inc.",San Francisco County,80 Layoff Permanent,617 Bryant Street  San Francisco CA 94107
07/20/2022,07/22/2022,10/01/2022,Restoration Hardware Inc.,San Joaquin County,55 Layoff Permanent,2900 N. MacArthur Drive  Tracy CA 95376
07/14/2022,07/22/2022,09/14/2022,OnePointOne Inc.,Santa Clara County,14 Closure Permanent,1185 Campbell Avenue  San Jose CA 95126
07/15/2022,07/22/2022,09/15/2022,Gardena Honda,Los Angeles County,90 Closure Permanent,15515 South Western Avenue  Gardena CA 90249
07/19/2022,07/25/2022,09/16/2022,"Amy&rsquo;s Kitchen, Inc.",Santa Clara County,331 Closure Permanent,1885 Las Plumas Avenue  San Jose CA 95133
07/22/2022,07/26/2022,07/19/2022,Adventist Health,Placer County,52 Layoff Permanent,1 Adventist Health Way  Roseville CA 95661
07/25/2022,07/26/2022,09/23/2022,Schneider Electric,Orange County,9 Layoff Permanent,1660 Scenic Avenue  Costa Mesa CA 92626
07/21/2022,07/26/2022,09/30/2022,"Rise Baking Company dba Brill, Inc.",San Bernardino County,78 Layoff Permanent,2111 W. Valley Blvd.  Colton CA 92324
