06/24/2020,08/01/2020,09/30/2020,Levy Premium Foodservice San Diego,Unnamed: 0,San Diego County,5 Layoff Permanent
11/22/2019,01/21/2020,09/30/2020,"WeWork Companies, Inc. San Francisco",,San Francisco County,330 Layoff Permanent
03/30/2020,03/31/2020,09/30/2020,Aloft El Segundo Los Angeles Airport El Segundo,,Los Angeles County,44 Layoff Temporary
03/30/2020,03/31/2020,09/30/2020,Fairfield Inn & Suites Los Angeles LAX El Segundo El Segundo,,Los Angeles County,71 Layoff Temporary
09/29/2020,11/30/2020,09/30/2020,"InterContinental Hotels Group Resources, LLC serving at Torrance",,Los Angeles County,23 Layoff Permanent
,,,Staybridge Suites Torrance,,,
09/17/2020,11/15/2020,09/30/2020,"Paradigm Talent Agency, Beverly Hills",,Los Angeles County,79 Layoff Permanent
06/24/2020,07/03/2020,09/30/2020,Honeywell Torrance,,Los Angeles County,67 Layoff Permanent
06/23/2020,07/01/2020,09/30/2020,Entercom Los Angeles,,Los Angeles County,5 Layoff Permanent
09/30/2020,11/30/2020,09/30/2020,"InterContinental Hotels Group Resources, LLC DBA Santa Ana",,Orange County,16 Layoff Permanent
,,,Candlewood Suites,,,
09/29/2020,11/30/2020,09/30/2020,"InterContinental Hotels Group Resources, LLC serving at San Diego",,San Diego County,23 Layoff Permanent
,,,Staybridge Suites San Diego-Rancho B,,,
08/25/2020,08/27/2020,09/30/2020,Doubletree Hotels San Francisco-Airport Burlingame,,San Mateo County,17 Layoff Permanent
09/21/2020,09/21/2020,09/30/2020,California Lutheran University Thousand Oaks,,Ventura County,1 Closure Temporary
09/29/2020,11/12/2020,09/30/2020,CALIFORNIA LUTHERAN UNIVERSITY Thousand Oaks,,Ventura County,17 Layoff Permanent
03/17/2020,03/18/2020,10/01/2020,Transportation Charter Services Orange,,Orange County,95 Layoff Permanent
06/19/2020,06/19/2020,10/01/2020,Hyatt Corporation dba Hyatt Regency Orange County Garden Grove,,Orange County,237 Layoff Permanent
07/02/2020,07/03/2020,10/01/2020,"Alumni Partners, LLC San Clemente",,Orange County,78 Layoff Permanent
06/24/2020,06/19/2020,10/01/2020,Hyatt Corporation dba Park Hyatt Aviara Resort Golf Carlsbad,,San Diego County,1 Layoff Permanent
,,,Club and Spa,,,
03/23/2020,03/17/2020,10/01/2020,YogaWorks San Francisco,,San Francisco County,230 Closure Permanent
