05/16/2024,05/17/2024,06/20/2025,"Fresenius USA, Inc.",Contra Costa County,6 Closure Permanent,4040 Nelson Ave  Concord CA 94520
05/14/2024,05/17/2024,07/15/2024,"Bolt Biotherapeutics, Inc.",San Mateo County,38 Layoff Permanent,900 Chesapeake Drive  Redwood City CA 94063
05/16/2024,05/17/2024,07/15/2024,Scweitzer Clubhouse,Orange County,15 Layoff Permanent,229 S Dale Ave.  Anaheim CA 92801
05/16/2024,05/17/2024,07/15/2024,Salk Clubhouse,Orange County,12 Layoff Permanent,1411 S Gilbert St  Anaheim CA 92804
05/16/2024,05/17/2024,07/15/2024,Marshall Clubhouse,Orange County,16 Layoff Permanent,2627 Crescent Ave  Anaheim CA 92801
05/16/2024,05/17/2024,07/15/2024,Walter Clubhouse,Orange County,7 Layoff Permanent,10802 Rustic Ln  Anaheim CA 92804
05/16/2024,05/17/2024,07/15/2024,Low Clubhouse,Orange County,14 Layoff Permanent,215 N Ventura St  Anaheim CA 92801
05/16/2024,05/17/2024,07/15/2024,Baden-Powell Clubhouse,Orange County,11 Layoff Permanent,2911 W Stonybrook Dr  Anaheim CA 92804
05/16/2024,05/17/2024,07/15/2024,Maxwell Clubhouse,Orange County,11 Layoff Permanent,2613 W Orange Ave  Anaheim CA 92804
05/16/2024,05/17/2024,07/15/2024,Pyles Clubhouse,Orange County,7 Layoff Permanent,10411 Dale Ave  Stanton CA 90680
05/16/2024,05/17/2024,07/15/2024,Disney Clubhouse,Orange County,5 Layoff Permanent,2323 W Orange Ave  Anaheim CA 92804
05/17/2024,05/17/2024,07/19/2024,"Chedraui USA, Inc. dba El Super Distribution Center",San Bernardino County,61 Layoff Permanent,1950 South Sterling Avenue  Ontario CA 91761
05/17/2024,05/17/2024,06/20/2024,"William Kreysler & Associates, Inc.",Solano County,3 Layoff Permanent,105 E Street  Vallejo CA 94592
05/15/2024,05/17/2024,07/12/2024,"Tropicale Foods, LLC, aka PLM Operations, LLC",Stanislaus County,168 Closure Permanent,2068 Lapham Drive  Modesto CA 95354
05/20/2024,05/20/2024,05/31/2024,"Herbalife International of America, Inc.",Los Angeles County,27 Layoff Permanent,800 West Olympic Blvd.  Los Angeles CA 90015
05/20/2024,05/20/2024,05/31/2024,"Herbalife International of America, Inc.",Los Angeles County,76 Layoff Permanent,950 West 190th Street  Torrance CA 90502
05/20/2024,05/20/2024,05/31/2024,"Herbalife International of America, Inc.",Los Angeles County,53 Layoff Permanent,990 West 190th Street  Torrance CA 90502
05/20/2024,05/20/2024,05/28/2024,Superior Grocers,Los Angeles County,62 Closure Permanent,12721 Valley View Avenue  La Mirada CA 90638
05/17/2024,05/20/2024,08/09/2024,Walmart,San Mateo County,250 Layoff Permanent,850 Cherry Avenue  San Bruno CA 94066
05/17/2024,05/20/2024,08/09/2024,Walmart,San Mateo County,11 Layoff Permanent,950 Elm Avenue  San Bruno CA 94066
05/17/2024,05/20/2024,08/09/2024,Walmart,Santa Clara County,34 Layoff Permanent,640 W. California Avenue  Sunnyvale CA 94086
05/17/2024,05/20/2024,08/09/2024,Walmart,Santa Clara County,30 Layoff Permanent,840 W. California Avenue  Sunnyvale CA 94086
05/17/2024,05/20/2024,08/09/2024,Walmart,Santa Clara County,7 Layoff Permanent,680 W California Avenue  Sunnyvale CA 94086
05/17/2024,05/20/2024,08/09/2024,Walmart,Santa Clara County,16 Layoff Permanent,860 W California Avenue  Sunnyvale CA 94066
05/20/2024,05/21/2024,05/24/2024,Cue Health Inc.,San Diego County,26 Layoff Permanent,4980 Carroll Canyon Rd. #100  San Diego CA 92121
05/20/2024,05/21/2024,05/24/2024,Cue Health Inc.,San Diego County,10 Layoff Permanent,4980 Carroll Canyon Rd. #110  San Diego CA 92121
05/20/2024,05/21/2024,05/24/2024,Cue Health Inc.,San Diego County,15 Layoff Permanent,5501 Oberlin Dr. #105  San Diego CA 92121
05/20/2024,05/21/2024,05/24/2024,Cue Health Inc.,San Diego County,11 Layoff Permanent,4940 Carroll Canyon Rd. #120  San Diego CA 92121
