04/03/2024,04/05/2024,06/03/2024,Sanofi,San Mateo County,100 Closure Permanent,"2 Tower Place, #1100  South San Francisco CA 94080"
03/21/2024,04/05/2024,05/24/2024,"Bionano Genomics, Inc.",San Diego County,64 Layoff Permanent,"9540 Towne Centre Drive, Ste 100  San Diego CA 92121"
03/27/2024,04/05/2024,05/31/2024,"Image Solutions Apparel, Inc",Los Angeles County,21 Closure Permanent,1957 Magellan Drive  Torrance CA 90502
04/04/2024,04/08/2024,06/03/2024,Providence Holy Cross Medical Center,Los Angeles County,1 Layoff Permanent,"19950 Rinaldi Street, Suite 101B  Porter Ranch CA 91326"
04/04/2024,04/08/2024,06/03/2024,Providence Holy Cross Medical Center,Los Angeles County,5 Layoff Permanent,26357 McBean Pkwy #155  Santa Clarita CA 91355
04/04/2024,04/08/2024,06/03/2024,Providence Holy Cross Medical Center,Los Angeles County,2 Layoff Permanent,11570 Indian Hills Road  Mission Hills CA 91345
04/03/2024,04/08/2024,06/03/2024,Telecare Corporation,San Mateo County,100 Closure Permanent,200 Edmonds Road  Redwood City CA 94062
04/04/2024,04/08/2024,05/25/2024,Intel Corporation,Santa Clara County,57 Layoff Permanent,2200 Mission College Blvd  Santa Clara CA 95054
04/04/2024,04/08/2024,05/25/2024,Intel Corporation,Santa Clara County,5 Layoff Permanent,3600 Juliette Lane  Santa Clara CA 95054
04/05/2024,04/09/2024,06/09/2024,Pacific Racing Association dba Golden Gate Fields,Alameda County,203 Closure Permanent,1100 Eastshore Highway  Berkeley CA 94710
04/05/2024,04/09/2024,06/30/2024,"Transdev Services, Inc.",Los Angeles County,179 Closure Permanent,636 E. Rosecrans Ave  Los Angeles CA 90059
04/08/2024,04/09/2024,04/08/2024,Lockheed Martin,Los Angeles County,150 Layoff Permanent,1011 Lockheed Way  Palmdale CA 93599
04/03/2024,04/09/2024,06/05/2024,"Genentech, Inc.",San Mateo County,436 Layoff Permanent,1 DNA Way South  South San Francisco CA 94080
04/04/2024,04/09/2024,04/04/2024,PIRCH,Orange County,14 Layoff Permanent,28341 Marguerite Parkway  Mission Viejo CA 92692
04/04/2024,04/09/2024,04/04/2024,PIRCH,Orange County,2 Layoff Permanent,"23811 Aliso Creek Road, Suite 155  Laguna Niguel CA 92677"
04/04/2024,04/09/2024,04/04/2024,PIRCH,Orange County,1 Layoff Permanent,"23811 Aliso Creek Road, Suite 159  Laguna Niguel CA 92677"
04/04/2024,04/09/2024,04/04/2024,PIRCH,San Diego County,23 Layoff Permanent,4545 La Jolla Village Drive  San Diego CA 92122
04/09/2024,04/09/2024,06/30/2024,Levy Premium Foodservice Limited Partnership,San Diego County,124 Closure Permanent,3500 Sports Arena Blvd  San Diego CA 92110
03/27/2024,04/09/2024,05/28/2024,"Retail Services WIS Corporation, dba WIS International",San Diego County,12 Closure Permanent,9265 Sky Park Court  San Diego CA 92123
03/29/2024,04/09/2024,05/31/2024,Volta Inc.,San Francisco County,68 Closure Permanent,155 De Haro Street  San Francisco CA 94103
04/03/2024,04/09/2024,05/25/2024,Temple Nightclub,San Francisco County,86 Closure Permanent,540 Howard St  San Francisco CA 94105
04/08/2024,04/10/2024,06/07/2024,"Experian Information Solutions, Inc.",Orange County,70 Layoff Permanent,475 Anton Blvd.  Costa Mesa CA 92626
04/05/2024,04/12/2024,06/04/2024,"J.B. Hunt Transport, Inc.",Los Angeles County,231 Closure Permanent,6148 Garfield Avenue  Los Angeles CA 90040
04/09/2024,04/12/2024,06/10/2024,Lockheed Martin Space,Santa Clara County,66 Layoff Permanent,1111 Lockheed Martin Way  Sunnyvale CA 94089
04/09/2024,04/12/2024,06/10/2024,Lockheed Martin Space,Santa Clara County,2 Layoff Permanent,3251 Hanover Street  Palo Alto CA 94304
04/10/2024,04/12/2024,06/10/2024,Coherent Corp.,Santa Clara County,61 Layoff Permanent,5100 Patrick Henry Drive  Santa Clara CA 95054
04/09/2024,04/12/2024,06/10/2024,Lockheed Martin Space,Santa Cruz County,1 Layoff Permanent,16020 Empire Grade Road  Santa Cruz CA 95060
04/08/2024,04/12/2024,06/07/2024,Activision Blizzard,Los Angeles County,1 Layoff Permanent,"21255 Burbank Blvd, Suite 600  Woodland Hills CA 91367"
