01/10/2024,01/25/2024,03/10/2024,Google US-MTV-2000,Santa Clara County,28 Layoff Permanent,2000 Charleston Road  Mountain View CA 94043
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-40,Santa Clara County,1 Layoff Permanent,"1600 Amphitheatre Parkway, Building 40  Mountain View CA 94043"
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-41,Santa Clara County,80 Layoff Permanent,"1600 Amphitheatre Parkway, Building 41  Mountain View CA 94043"
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-42,Santa Clara County,84 Layoff Permanent,"1600 Amphitheatre Parkway, Building 42  Mountain View CA 94043"
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-43,Santa Clara County,12 Layoff Permanent,"1600 Amphitheatre Parkway, Building 43  Mountain View CA 94043"
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-CL2,Santa Clara County,25 Layoff Permanent,1200 Crittenden Lane  Mountain View CA 94043
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-CL3,Santa Clara County,14 Layoff Permanent,1300 Crittenden Lane  Mountain View CA 94043
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-CL4,Santa Clara County,5 Layoff Permanent,1400 Crittenden Lane  Mountain View CA 94043
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-CL5,Santa Clara County,19 Layoff Permanent,1500 Crittenden Lane  Mountain View CA 94043
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-STLN2027,Santa Clara County,35 Layoff Permanent,2027 Stierlin Court  Mountain View CA 94043
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-STLN2029,Santa Clara County,2 Layoff Permanent,2029 Stierlin Court  Mountain View CA 94043
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-STLN2051,Santa Clara County,1 Layoff Permanent,2051 Stierlin Court  Mountain View CA 94043
01/10/2024,01/25/2024,03/10/2024,Google US-MTV-STLN2061,Santa Clara County,28 Layoff Permanent,2061 Stierlin Court  Mountain View CA 94043
12/08/2023,01/25/2024,12/31/2023,"US Motor Works, LLC",Orange County,8 Layoff Permanent,33 S. Hale Ave  Fullerton CA 92831
01/05/2024,01/25/2024,05/31/2024,"Technical Consumer Products, Inc.",San Bernardino County,11 Closure Permanent,5700 E. Airport Drive Bldg A  Ontario CA 91761
01/02/2024,01/25/2024,03/04/2024,"Curio Employer LLC dba The Hotel del Coronado, Curio",San Diego County,53 Layoff Temporary,1500 Orange Ave  Coronado CA 92118
,,,Collection by Hilton,,,
01/09/2024,01/25/2024,03/08/2024,Unity Technologies SF,San Francisco County,120 Layoff Permanent,30 3rd Street  San Francisco CA 94103
01/10/2024,01/25/2024,03/10/2024,Google US-SFO-1MST,San Francisco County,42 Layoff Permanent,55 Spear Street  San Francisco CA 94105
01/10/2024,01/25/2024,03/10/2024,Google US-SFO-FRE215,San Francisco County,23 Layoff Permanent,215 Fremont St  San Francisco CA 94105
01/10/2024,01/25/2024,03/10/2024,Google US-SFO-MKT1,San Francisco County,14 Layoff Permanent,1 Market Street  San Francisco CA 94105
01/10/2024,01/25/2024,03/10/2024,Google US-SFO-SPE,San Francisco County,26 Layoff Permanent,345 Spear Street  San Francisco CA 94105
01/03/2024,01/26/2024,01/08/2024,Xerxes Corporation,Orange County,106 Closure Permanent,1210 North Tustin Ave  Anaheim CA 92807
01/05/2024,01/26/2024,03/06/2024,Los Angeles Times Communications LLC,Los Angeles County,148 Closure Permanent,2000 East 8th Street  Los Angeles CA 90021
12/22/2023,01/26/2024,02/20/2024,Workforce Enterprises,Los Angeles County,93 Closure Permanent,12252 Whittier Blvd  Whittier CA 90602
01/04/2024,01/26/2024,03/05/2024,Cue Health Inc.,San Diego County,9 Layoff Permanent,4980 Carroll Canyon Rd. #100  San Diego CA 92121
01/04/2024,01/26/2024,03/05/2024,Cue Health Inc,San Diego County,4 Layoff Permanent,4980 Carroll Canyon Rd. #110  San Diego CA 92121
01/04/2024,01/26/2024,03/05/2024,Cue Health Inc.,San Diego County,7 Layoff Permanent,5501 Oberlin Drive #105  San Diego CA 92121
01/04/2024,01/26/2024,03/05/2024,Cue Health Inc.,San Diego County,6 Layoff Permanent,4940 Carroll Canyon Rd. #120  San Diego CA 92121
