08/27/2020,10/30/2020,09/10/2020,"Marriott International, Inc., DBA Marriott Marquis San",San Diego,San Diego County,450 Layoff Permanent
,,,Diego Marina,,,
08/17/2020,,09/10/2020,JC Resorts LLC,La Jolla,San Diego County,17 Layoff Permanent
08/28/2020,09/09/2020,09/10/2020,Fleet Science Center,San Diego,San Diego County,54 Layoff Temporary
08/28/2020,10/30/2020,09/10/2020,"Sheraton Operating Corporation DBA The US Grant, A",San Diego,San Diego County,179 Layoff Permanent
,,,Luxury Collection Hotel,,,
05/11/2020,06/01/2020,09/10/2020,"Nordstrom Inc, dba Nordstrom",Santa Barbara,Santa Barbara County,182 Closure Permanent
09/01/2020,09/09/2020,09/10/2020,"Fish Market Restaurants, Inc.",San Jose,Santa Clara County,73 Closure Permanent
09/01/2020,11/04/2020,09/10/2020,Options for Learning,Rowland Heights,Los Angeles County,789 Layoff Permanent
04/23/2020,06/06/2020,09/10/2020,Gate Group - Los Angeles International Airport kitchen,Los Angeles,Los Angeles County,274 Layoff Permanent
09/01/2020,11/01/2020,09/10/2020,Pebble Beach Company,Pebble Beach,Monterey County,500 Layoff Permanent
09/02/2020,10/27/2020,09/10/2020,"G2 Secure Staff, LLC",San Jose,Santa Clara County,41 Layoff Permanent
08/26/2020,08/24/2020,09/10/2020,Golden Valley Health Centers,Modesto,Stanislaus County,1 Layoff Permanent
08/26/2020,08/24/2020,09/10/2020,Golden Valley Health Centers,Newman,Stanislaus County,1 Layoff Permanent
08/26/2020,08/24/2020,09/10/2020,Golden Valley Health Centers,Turlock,Stanislaus County,1 Layoff Permanent
08/31/2020,10/30/2020,09/10/2020,Wesco Aircraft Hardware Corp. DBA Incora,Valencia,Los Angeles County,80 Layoff Permanent
05/05/2020,04/19/2020,09/10/2020,Burlington Coat Factory Warehouse Corporation dba,Los Angeles,Los Angeles County,1 Layoff Temporary
,,,Burlington #959,,,
04/15/2020,03/23/2020,09/10/2020,Neighborhood Healthcare,Escondido,San Diego County,28 Layoff Temporary
04/01/2020,05/22/2020,09/11/2020,"QSC, LLC",Costa Mesa,Orange County,55 Layoff Type Unknown
09/02/2020,11/13/2020,09/11/2020,"Vistana California Management, Inc.",Rancho Mirage,Riverside County,6 Layoff Permanent
